,uncertainty,access,observation,condition,generated_answer,generated_answer_logprob
1344,high,2,2,1,others,-0.29574433
1345,high,2,2,1,others,-0.29574433
1346,high,2,2,1,others,-0.29574433
1347,high,2,2,1,others,-0.29574433
1348,high,2,2,1,others,-0.29574433
1349,high,2,2,1,others,-0.29574433
1350,high,2,2,1,others,-1.6394943
1351,high,2,2,1,others,-0.29574433
1352,high,2,2,1,others,-0.29574433
1353,high,2,2,1,others,-0.29574433
1354,high,2,2,1,others,-0.29574433
1355,high,2,2,1,others,-1.6394943
1356,high,2,2,1,others,-0.29574433
1357,high,2,2,1,others,-0.29574433
1358,high,2,2,1,others,-0.29574433
1359,high,2,2,1,others,-3.514494419
1360,high,2,2,1,others,-0.29574433
1361,high,2,2,1,others,-1.6394943
1362,high,2,2,1,others,-0.29574433
1363,high,2,2,1,others,-0.29574433
1364,high,2,2,1,others,-0.29574433
1365,high,2,2,1,others,-1.6394943
1366,high,2,2,1,others,-0.29574433
1367,high,2,2,1,others,-0.29574433
1368,high,2,2,1,others,-0.29574433
1369,high,2,2,1,others,-0.29574433
1370,high,2,2,1,others,-1.6394943
1371,high,2,2,1,others,-0.29574433
1372,high,2,2,1,others,-0.29574433
1373,high,2,2,1,others,-0.29574433
1374,high,2,2,1,others,-1.6394943
1375,high,2,2,1,others,-0.29574433
1376,high,2,2,1,others,-1.6394943
1377,high,2,2,1,others,-0.29574433
1378,high,2,2,1,others,-0.29574433
1379,high,2,2,1,others,-0.29574433
1380,high,2,2,1,others,-0.29574433
1381,high,2,2,1,others,-1.6394943
1382,high,2,2,1,others,-0.29574433
1383,high,2,2,1,others,-1.6394943
1384,high,2,2,1,others,-0.29574433
1385,high,2,2,1,others,-0.29574433
1386,high,2,2,1,others,-0.29574433
1387,high,2,2,1,others,-0.29574433
1388,high,2,2,1,others,-0.29574433
1389,high,2,2,1,others,-0.29574433
1390,high,2,2,1,others,-0.29574433
1391,high,2,2,1,others,-1.6394943
1392,high,2,2,1,others,-0.29574433
1393,high,2,2,1,others,-0.29574433
1394,high,2,2,1,others,-1.6394943
1395,high,2,2,1,others,-0.29574433
1396,high,2,2,1,others,-0.29574433
1397,high,2,2,1,others,-0.29574433
1398,high,2,2,1,others,-1.6394943
1399,high,2,2,1,others,-0.29574433
