,uncertainty,access,observation,condition,generated_answer,generated_answer_logprob
863,high,4,1,0.25,probably,-3.244152784
878,high,4,1,0.25,probably,-3.244152784
904,high,3,1,0.33,probably,-3.322552204
910,high,3,1,0.33,probably,-3.322552204
912,high,3,1,0.33,probably,-3.322552204
924,high,3,1,0.33,probably,-3.322552204
928,high,3,1,0.33,probably,-3.322552204
1120,high,3,2,0.67,probably,-3.435385227
1155,high,3,2,0.67,probably,-3.435385227
1159,high,3,2,0.67,probably,-3.435385227
1222,high,4,3,0.75,probably,-3.415328026
1224,high,4,3,0.75,probably,-3.415328026
1240,high,4,3,0.75,probably,-3.415328026
1267,high,4,3,0.75,probably,-3.415328026
1292,high,4,3,0.75,probably,-3.415328026
1373,high,2,2,1,probably,-3.455518007
1383,high,2,2,1,probably,-3.455518007
0,low,10,0,0,certainly,-2.470294952
2,low,10,0,0,certainly,-2.470294952
7,low,10,0,0,certainly,-2.470294952
42,low,10,0,0,certainly,-2.470294952
55,low,10,0,0,certainly,-2.470294952
73,low,10,0,0,certainly,-2.470294952
82,low,10,0,0,certainly,-2.470294952
88,low,10,0,0,certainly,-2.470294952
107,low,8,2,0.25,certainly,-2.284155846
113,low,8,2,0.25,certainly,-2.284155846
129,low,8,2,0.25,certainly,-2.284155846
139,low,8,2,0.25,certainly,-2.284155846
150,low,8,2,0.25,certainly,-2.284155846
154,low,8,2,0.25,certainly,-2.284155846
159,low,8,2,0.25,certainly,-2.284155846
162,low,8,2,0.25,certainly,-2.284155846
167,low,8,2,0.25,certainly,-2.284155846
168,low,8,2,0.25,certainly,-2.284155846
175,low,8,2,0.25,certainly,-2.284155846
193,low,8,2,0.25,certainly,-2.284155846
214,low,9,3,0.33,certainly,-2.490765095
218,low,9,3,0.33,certainly,-2.490765095
233,low,9,3,0.33,certainly,-2.490765095
236,low,9,3,0.33,certainly,-2.490765095
268,low,9,3,0.33,certainly,-2.490765095
283,low,9,3,0.33,certainly,-2.490765095
289,low,9,3,0.33,certainly,-2.490765095
301,low,8,4,0.5,certainly,-2.330056667
314,low,8,4,0.5,certainly,-2.330056667
318,low,8,4,0.5,certainly,-2.330056667
321,low,8,4,0.5,certainly,-2.330056667
331,low,8,4,0.5,certainly,-2.330056667
342,low,8,4,0.5,certainly,-2.330056667
382,low,8,4,0.5,certainly,-2.330056667
394,low,8,4,0.5,certainly,-2.330056667
406,low,9,6,0.67,certainly,-2.497074366
408,low,9,6,0.67,certainly,-2.497074366
417,low,9,6,0.67,certainly,-2.497074366
423,low,9,6,0.67,certainly,-2.497074366
427,low,9,6,0.67,certainly,-2.497074366
469,low,9,6,0.67,certainly,-2.497074366
470,low,9,6,0.67,certainly,-2.497074366
512,low,8,6,0.75,certainly,-2.341146469
515,low,8,6,0.75,certainly,-2.341146469
521,low,8,6,0.75,certainly,-2.341146469
526,low,8,6,0.75,certainly,-2.341146469
537,low,8,6,0.75,certainly,-2.341146469
540,low,8,6,0.75,certainly,-2.341146469
543,low,8,6,0.75,certainly,-2.341146469
546,low,8,6,0.75,certainly,-2.341146469
548,low,8,6,0.75,certainly,-2.341146469
555,low,8,6,0.75,certainly,-2.341146469
571,low,8,6,0.75,certainly,-2.341146469
581,low,8,6,0.75,certainly,-2.341146469
598,low,8,6,0.75,certainly,-2.341146469
605,low,10,10,1,certainly,-2.020467281
610,low,10,10,1,certainly,-2.020467281
612,low,10,10,1,certainly,-2.020467281
613,low,10,10,1,certainly,-2.020467281
625,low,10,10,1,certainly,-2.020467281
638,low,10,10,1,certainly,-2.020467281
651,low,10,10,1,certainly,-2.020467281
659,low,10,10,1,certainly,-2.020467281
662,low,10,10,1,certainly,-2.020467281
669,low,10,10,1,certainly,-2.020467281
673,low,10,10,1,certainly,-2.020467281
675,low,10,10,1,certainly,-2.020467281
677,low,10,10,1,certainly,-2.020467281
679,low,10,10,1,certainly,-2.020467281
683,low,10,10,1,certainly,-2.020467281
686,low,10,10,1,certainly,-2.020467281
690,low,10,10,1,certainly,-2.020467281
712,high,2,0,0,certainly,-2.70439744
717,high,2,0,0,certainly,-2.70439744
756,high,2,0,0,certainly,-2.70439744
761,high,2,0,0,certainly,-2.70439744
768,high,2,0,0,certainly,-2.70439744
784,high,2,0,0,certainly,-2.70439744
796,high,2,0,0,certainly,-2.70439744
804,high,4,1,0.25,certainly,-2.228527784
806,high,4,1,0.25,certainly,-2.228527784
820,high,4,1,0.25,certainly,-2.228527784
821,high,4,1,0.25,certainly,-2.228527784
829,high,4,1,0.25,certainly,-2.228527784
830,high,4,1,0.25,certainly,-2.228527784
845,high,4,1,0.25,certainly,-2.228527784
848,high,4,1,0.25,certainly,-2.228527784
867,high,4,1,0.25,certainly,-2.228527784
902,high,3,1,0.33,certainly,-2.228802204
919,high,3,1,0.33,certainly,-2.228802204
920,high,3,1,0.33,certainly,-2.228802204
947,high,3,1,0.33,certainly,-2.228802204
951,high,3,1,0.33,certainly,-2.228802204
964,high,3,1,0.33,certainly,-2.228802204
974,high,3,1,0.33,certainly,-2.228802204
978,high,3,1,0.33,certainly,-2.228802204
980,high,3,1,0.33,certainly,-2.228802204
989,high,3,1,0.33,certainly,-2.228802204
991,high,3,1,0.33,certainly,-2.228802204
993,high,3,1,0.33,certainly,-2.228802204
1000,high,4,2,0.5,certainly,-2.340316296
1009,high,4,2,0.5,certainly,-2.340316296
1013,high,4,2,0.5,certainly,-2.340316296
1016,high,4,2,0.5,certainly,-2.340316296
1027,high,4,2,0.5,certainly,-2.340316296
1028,high,4,2,0.5,certainly,-2.340316296
1046,high,4,2,0.5,certainly,-2.340316296
1061,high,4,2,0.5,certainly,-2.340316296
1066,high,4,2,0.5,certainly,-2.340316296
1070,high,4,2,0.5,certainly,-2.340316296
1080,high,4,2,0.5,certainly,-2.340316296
1082,high,4,2,0.5,certainly,-2.340316296
1086,high,4,2,0.5,certainly,-2.340316296
1088,high,4,2,0.5,certainly,-2.340316296
1098,high,4,2,0.5,certainly,-2.340316296
1110,high,3,2,0.67,certainly,-2.365072727
1123,high,3,2,0.67,certainly,-2.365072727
1139,high,3,2,0.67,certainly,-2.365072727
1149,high,3,2,0.67,certainly,-2.365072727
1153,high,3,2,0.67,certainly,-2.365072727
1154,high,3,2,0.67,certainly,-2.365072727
1177,high,3,2,0.67,certainly,-2.365072727
1182,high,3,2,0.67,certainly,-2.365072727
1185,high,3,2,0.67,certainly,-2.365072727
1197,high,3,2,0.67,certainly,-2.365072727
1201,high,4,3,0.75,certainly,-2.423140526
1203,high,4,3,0.75,certainly,-2.423140526
1205,high,4,3,0.75,certainly,-2.423140526
1215,high,4,3,0.75,certainly,-2.423140526
1216,high,4,3,0.75,certainly,-2.423140526
1233,high,4,3,0.75,certainly,-2.423140526
1251,high,4,3,0.75,certainly,-2.423140526
1277,high,4,3,0.75,certainly,-2.423140526
1284,high,4,3,0.75,certainly,-2.423140526
1289,high,4,3,0.75,certainly,-2.423140526
1304,high,2,2,1,certainly,-2.416455507
1336,high,2,2,1,certainly,-2.416455507
1337,high,2,2,1,certainly,-2.416455507
1349,high,2,2,1,certainly,-2.416455507
1352,high,2,2,1,certainly,-2.416455507
1359,high,2,2,1,certainly,-2.416455507
1375,high,2,2,1,certainly,-2.416455507
