,uncertainty,access,observation,condition,generated_answer,generated_answer_logprob
756,high,2,0,0,possibly,-3.132097244
765,high,2,0,0,possibly,-3.132097244
769,high,2,0,0,possibly,-3.132097244
771,high,2,0,0,possibly,-3.132097244
774,high,2,0,0,possibly,-3.132097244
798,high,2,0,0,possibly,-3.132097244
805,high,4,1,0.25,possibly,-3.142181396
824,high,4,1,0.25,possibly,-3.142181396
856,high,4,1,0.25,possibly,-3.142181396
864,high,4,1,0.25,possibly,-3.142181396
882,high,4,1,0.25,possibly,-3.142181396
894,high,4,1,0.25,possibly,-3.142181396
948,high,3,1,0.33,possibly,-3.144400597
967,high,3,1,0.33,possibly,-3.144400597
992,high,3,1,0.33,possibly,-3.144400597
1006,high,4,2,0.5,possibly,-3.11235404
1018,high,4,2,0.5,possibly,-3.11235404
1041,high,4,2,0.5,possibly,-3.11235404
1045,high,4,2,0.5,possibly,-3.11235404
1051,high,4,2,0.5,possibly,-3.11235404
1069,high,4,2,0.5,possibly,-3.11235404
1071,high,4,2,0.5,possibly,-3.11235404
1077,high,4,2,0.5,possibly,-3.11235404
1083,high,4,2,0.5,possibly,-3.11235404
1107,high,3,2,0.67,possibly,-3.116621971
1207,high,4,3,0.75,possibly,-3.12850976
1216,high,4,3,0.75,possibly,-3.12850976
1273,high,4,3,0.75,possibly,-3.12850976
1309,high,2,2,1,possibly,-3.119057178
1325,high,2,2,1,possibly,-3.119057178
1359,high,2,2,1,possibly,-3.119057178
1363,high,2,2,1,possibly,-3.119057178
37,low,10,0,0,probably,-3.675923586
100,low,8,2,0.25,probably,-3.712261438
126,low,8,2,0.25,probably,-3.712261438
162,low,8,2,0.25,probably,-3.712261438
202,low,9,3,0.33,probably,-3.724021435
366,low,8,4,0.5,probably,-3.70291543
396,low,8,4,0.5,probably,-3.70291543
540,low,8,6,0.75,probably,-3.703721523
551,low,8,6,0.75,probably,-3.703721523
587,low,8,6,0.75,probably,-3.703721523
757,high,2,0,0,probably,-3.725847244
832,high,4,1,0.25,probably,-3.704681396
858,high,4,1,0.25,probably,-3.704681396
860,high,4,1,0.25,probably,-3.704681396
940,high,3,1,0.33,probably,-3.738150597
944,high,3,1,0.33,probably,-3.738150597
963,high,3,1,0.33,probably,-3.738150597
1005,high,4,2,0.5,probably,-3.67485404
1024,high,4,2,0.5,probably,-3.67485404
1088,high,4,2,0.5,probably,-3.67485404
1097,high,4,2,0.5,probably,-3.67485404
1260,high,4,3,0.75,probably,-3.69100976
1277,high,4,3,0.75,probably,-3.69100976
1287,high,4,3,0.75,probably,-3.69100976
1347,high,2,2,1,probably,-3.704994678
1356,high,2,2,1,probably,-3.704994678
9,low,10,0,0,certainly,-3.964986086
31,low,10,0,0,certainly,-3.964986086
180,low,8,2,0.25,certainly,-3.938823938
186,low,8,2,0.25,certainly,-3.938823938
192,low,8,2,0.25,certainly,-3.938823938
252,low,9,3,0.33,certainly,-3.966208935
298,low,9,3,0.33,certainly,-3.966208935
320,low,8,4,0.5,certainly,-3.92947793
340,low,8,4,0.5,certainly,-3.92947793
346,low,8,4,0.5,certainly,-3.92947793
372,low,8,4,0.5,certainly,-3.92947793
431,low,9,6,0.67,certainly,-3.94490099
446,low,9,6,0.67,certainly,-3.94490099
619,low,10,10,1,certainly,-3.877337456
659,low,10,10,1,certainly,-3.877337456
956,high,3,1,0.33,certainly,-3.956900597
1026,high,4,2,0.5,certainly,-3.95610404
1113,high,3,2,0.67,certainly,-3.960371971
1142,high,3,2,0.67,certainly,-3.960371971
1173,high,3,2,0.67,certainly,-3.960371971
1261,high,4,3,0.75,certainly,-3.95663476
1267,high,4,3,0.75,certainly,-3.95663476
1275,high,4,3,0.75,certainly,-3.95663476
1337,high,2,2,1,certainly,-3.954994678
1346,high,2,2,1,certainly,-3.954994678
1366,high,2,2,1,certainly,-3.954994678
